id,letter_category,register,language,title,content
CMP009,complaint,formal,si,පාසල අසල අවිධිමත් රථ වාහන නැවැත්වීම පිළිබඳ පැමිණිල්ල,"[ආයතනයේ නම]
[ලිපිනය]

ලි.ප.අ: [ලිපි අංකය]
[දිනය]

රථ වාහන මූලස්ථාන පොලිස් පරීක්ෂක තුමා,
පොලිස් මූලස්ථානය,
[ලිපිනය].

[පාසලේ නම] අසල කෙරෙන අවිධිමත් රථ වාහන නැවැත්වීම පිළිබඳවයි.

* පාසලේ ප්‍රධාන දොරටුව පිහිටා ඇත්තේ ප්‍රධාන පාරට මූණලාය. ([ලිපිනය] මහා මාර්ගය)
* පාසලට එන වෑන් රථ බොහෝමයක් එක දිගට [වේලාව] වන තෙක් පාසල් සීමාවේ පාර දෙපසම නවතා ඇත.
* පාසල ඉදිරිපිට නිවෙස්වලට යාමට අපහසු වන සේද මේ වාහන නතර කරනු දැක ගත හැක.
* විශාල වාහන සංඛ්‍යාවක් යන එන මෙහි දෙපසම මේ පාසල් බස් රථ නතර කිරීම නිසා පාරේ යන වාහනවලටද විශාල බාධාවකි.
* පාසල් හන්දියේ සිට [ගම/නගරය] හරහා [ගම/නගරය] දක්වා දිවෙන පාර ඇත්තේ නිවෙස්වලින් අඩු කැලයක් මැදිනි. එම පාරේ යන වාහන සංඛ්‍යාව ද අඩුය.
* පාසල් බස් රථ එම පාරේ නවත්වන්නේ නම් ඉහත කී ගැටලු යම් තරමකට විසඳාගත හැකි වනු ඇතැයි සිතමි.
* තවද උදයට හා [වේලාව] - [වේලාව] අතර කාලයට පොලිස් නිලධාරියකුගේ සහය ලැබෙන්නේ නම් මේ කටයුත්ත නිසියාකාරව සිදු කර ගත හැකැයි සිතමි.

සාම විනිසුරු
[යවන්නාගේ නම]"
CMP010,complaint,formal,si,ක්‍රීඩා උයනට වෙන් කළ ඉඩම අනිසි ලෙස භාවිත කිරීම පිළිබඳ පැමිණිල්ල,"[ආයතනයේ නම]

මගේ අංකය - [ලිපි අංකය]        දිනය - [දිනය]

ලේකම්,
ප්‍රාදේශීය සභාව,
[ලිපිනය].

ළමා ක්‍රීඩා උයනක් නිර්මාණය කිරීම සඳහා වූ ඉඩම

ඉහත කරුණු සම්බන්ධව [ගම/නගරය] ග්‍රාම නිලධාරි වසමේ ඉහත අවශ්‍යතාවය සඳහා ඔබගේ ආයතනයට ඉඩම ලබාදීමට අවශ්‍ය කටයුතු කර එම ඉඩම සංවර්ධනය කිරීමටද අනුමැතිය ලබා දී ඇත.

එහෙත් මෙම ඉඩම උක්ත කාරණය සඳහා යොදා නොගෙන පුද්ගලිකව හඳුනන අයෙකුට නීති විරෝධී ලෙස කඩයක් නිර්මාණය කර ව්‍යාපාර කටයුතු කිරීමට අනුමැතිය දී ඇත. මෙම ක්‍රියාව අප ඉඩම් කළමනාකරණ විෂයයට බාධාවන් ඇති කර ඇත.

එමනිසා උක්ත ඉඩමේ බලහත්කාරයෙන් පදිංචිවීමට එරෙහිව ඉවත් කිරීමේ නියෝග නිකුත් කර ඇත. තවද මෙම ඉඩම නියමිත කාරණයට යොදා නොගැනීම නිසා මගේ සමාංක හා [දිනය] දින ලිපිය මගින් වෙනත් සංවර්ධන කරුණක් සඳහා මෙම ඉඩම ලබාදීමට කටයුතු කරනු ලබන බව ඔබට නැවත දැනුම් දෙමි.

ප්‍රාදේශීය ලේකම්,
[ලිපිනය]

පිටපත - ග්‍රාම නිලධාරි, [ගම/නගරය] - ඉඩම නැවත වහා ලබාගැනීම සඳහා"
CMP011,complaint,formal,si,වාහන ඉන්ධන පරිභෝජන පරීක්ෂාව ප්‍රමාද වීම පිළිබඳ පැමිණිල්ල,"[ආයතනයේ නම]

මගේ අංකය - [ලිපි අංකය]        දිනය - [දිනය]

මෝටර් රථ පරීක්ෂක,
මෝටර් ගමනාගමන දෙපාර්තමේන්තුව,
[ලිපිනය].

[ලියාපදිංචි අංකය] අංක දරන කාර්යාලයීය වාහනය සඳහා වූ ඉන්ධන පරිභෝජනය පරීක්ෂා කිරීම

අපගේ සමාංක හා [දිනය], [දිනය] හා [දිනය] යන දින සඳහන් ලිපි අනුව උක්ත වාහනයේ ඉන්ධන පරිභෝජනය පරීක්ෂා කිරීම සඳහා ඉල්ලීම් අප විසින් ඉදිරිපත් කරන ලදී. එහෙත් මේ දක්වා පරීක්ෂණ සිදු කර නැත. අවසන් වශයෙන් [දිනය] දිනයේදී පරීක්ෂා කර ඇති බව ඔබ වෙත දැනුම් දෙමි.

උක්ත පරීක්ෂාව සඳහා වූ කාලය ගත වී ඇති අතර පරීක්ෂණයේ අවශ්‍යතාවය සැලකිල්ලට ගෙන ප්‍රමාද නොවී සුදුසු දිනයක් අප වෙත දන්වන ලෙස දන්වා සිටින අතර පරීක්ෂාව පවත්වා වාර්තාවක් ලබාදීමට උපකාරී වන ලෙසද ඉල්ලා සිටිමි.

මේ සම්බන්ධයෙන් ඔබතුමාගේ පෞද්ගලික අවධානය යොමු කරනු ඇතැයි ඉතා කාරුණිකව බලාපොරොත්තු වෙමි.

[යවන්නාගේ නම]
ප්‍රාදේශීය ලේකම්,
[ලිපිනය]

පිටපත - දිසාපතිතුමා, දිසා ලේකම් කාර්යාලය, [ලිපිනය] - දැනගැනීම සඳහා"
CMP012,complaint,formal,si,නිවසට අනතුරුදායක ගස් ඉවත් නොකිරීම පිළිබඳ පැමිණිල්ල,"නාගරික කොමසාරිස්,
මහනගර සභාව,
[ලිපිනය].

නිවසට අනතුරුදායක ලෙස පිහිටා ඇති ගස් සම්බන්ධවයි.

[ලිපිනය] දරන නිවසේ පදිංචි [නම] යන අය විසින් ඔහුගේ නිවසට සහ තාප්පයට ඉතාමත් අනතුරුදායක තත්වයේ පවතින යාබද ඉඩමේ පිහිටි මී ගසක්, තේක්ක ගසක් සහ දෙල් ගසක් ඉවත් කර ගැනීමට ඔබ වෙත ඉල්ලීම් කර ඇත.

මේ වනතෙක් එම ගස් කපා බිම හෙළීමට කටයුතු කර නොමැති බව වසමේ ග්‍රාම නිලධාරි විසින් මා වෙත වාර්තා කර ඇති අතර මෙම ගස් හේතුවෙන් දැඩි අනතුරුදායක තත්වයක් උද්ගත වී ඇති බවද වාර්තා කර ඇත.

02. මේ දිනවල පවතින අධික වර්ෂාව සහ සුළං නිසා අනතුරු සිදුවිය හැකි බැවින් කඩිනමින් අවශ්‍ය ඉදිරි ක්‍රියාමාර්ග ගෙන මෙම ගස් ඉවත් කිරීමට කටයුතු කරන ලෙසට කාරුණිකව දන්වමි.

[යවන්නාගේ නම],
ප්‍රාදේශීය ලේකම්,
[ලිපිනය]."
CMP013,complaint,formal,si,දුම්රිය බලපත්‍ර හිඟ මුදල් හා උපදෙස් නොපිළිපැදීම පිළිබඳ පැමිණිල්ල,"මිනින්දෝරු අධිකාරී,
දිස්ත්‍රික් මිනින්දෝරු කාර්යාලය,
[ලිපිනය].

[දිනය] දිනට දුම්රිය බිල්පත් සඳහා අය වීමට ඇති හිඟ මුදල් - ගිණුම් අංකය [ගිණුම් අංකය]

ඔබ අමාත්‍යාංශයෙන්/ දෙපාර්තමේන්තුවෙන්/ ආයතනයෙන් නිකුත් කර ඇති දුම්රිය බලපත්‍ර වෙනුවෙන් [දිනය] දිනට අයවීමට ඇති හිඟ මුදල මේ සමග අමුණා ඇති උපලේඛනයේ පරිදි [මුදල] වේ.

02. ඔබ විසින් දුම්රිය බලපත්‍ර නිරවුල් කිරීමේදී අප විසින් දී ඇති උපදෙස් අනුව ක්‍රියා නොකිරීම නිසා ගෙවනු ලබන චෙක්පත්වල සඳහන් මුදලට අදාළ විස්තර නොමැති වීමෙන් ගිණුම්ගත කිරීම දුෂ්කර වී ඇත.

එම නිසා ඔබ විසින් බිල්පත් නිරවුල් කිරීමේදී ගෙවනු ලබන මුදලට අදාළ ඉන්වොයිස් අංකය අනිවාර්යයෙන්ම සඳහන් කළ යුතු වේ."
CMP014,complaint,formal,si,රජයේ ඉඩම් අනවසරයෙන් විකිණීම සම්බන්ධ වාර්තාවේ අඩුපාඩුව,"ප්‍රාදේශීය ලේකම්,
[ලිපිනය].

[ආයතනයේ නම] විසින් රජයේ ඉඩම් අනවසරයෙන් විකිණීම හා පවරා දීම.

උක්ත කරුණ [දිනය] දිනැති ලිපිය හා බැඳේ.

02. [නම] මහතා විසින් [දිනය] දිනැතිව එවන ලද ලිපියෙන් ඉඩම් විකිණීම සහ රබර් හා තවත් වටිනා ගස් කපා විකිණීමක් සිදුවන බව දන්වා ඇති අතර ඔබගේ වාර්තාවේ ඒ පිළිබඳව තොරතුරු අන්තර්ගත වී නොමැත.

03. එබැවින් ඒ පිළිබඳව පරීක්ෂා කර බලා කඩිනමින් වාර්තාවක් මා වෙත ලබා දෙන ලෙස කාරුණිකව දන්වා සිටිමි.

[යවන්නාගේ නම],
අතිරේක දිස්ත්‍රික් ලේකම් (ඉඩම්),
දිස්ත්‍රික් ලේකම් වෙනුවට."
APT016,appointment,formal,si,රාජ්‍ය කළමනාකරණ සහකාර සේවයේ III ශ්‍රේණියට අන්තර්ග්‍රහණය කිරීම,"මගේ අංකය : [ලිපි අංකය]
ආයතන අංශය,
[දෙපාර්තමේන්තුව],
[ලිපිනය].

සහකාර කම්කරු කොමසාරිස් ([ලිපිනය]) මගින්,
[නම] මයා,
රාජ්‍ය කළමනාකරණ සහකාර III,

රාජ්‍ය කළමනාකරණ සහකාර සේවයේ III ශ්‍රේණියට අන්තර්ග්‍රහණය කිරීම.

උක්ත කරුණ සම්බන්ධයෙන් වන ඒකාබද්ධ සේවා අධ්‍යක්ෂ ජනරාල් විසින් මට ද පිටපතක් සහිතව මා මගින් ඔබ අමතා ඇති අංක [ලිපි අංකය] හා [දිනය] දිනැති ලිපිය මේ සමඟ එවමි.

02. ඒ අනුව [දිනය] දින සිට ක්‍රියාත්මක වන පරිදි රාජ්‍ය කළමනාකරණ සහකාර සේවයේ III ශ්‍රේණියට අන්තර්ග්‍රහණය කර ඇති බව සතුටින් දන්වා සිටිමි.

මෙම අන්තර්ග්‍රහණය නිසා ඔබගේ වැටුපෙහි හෝ වැටුප් වර්ධක දිනයෙහි කිසිදු වෙනසක් සිදු නොවන බව කාරුණිකව දන්වා සිටිමි.

කම්කරු කොමසාරිස් ජනරාල් වෙනුවට"
APT017,appointment,formal,si,සංවර්ධන නිලධාරි තනතුරෙහි රාජකාරි සඳහා වාර්තා කිරීම සනාථ කිරීම,"[ආයතනයේ නම],
[ලිපිනය],
[දිනය]

ප්‍රාදේශීය ලේකම් මඟින්,
ඒකාබද්ධ සේවා අධ්‍යක්ෂ.

[ආයතනයේ නම] සංවර්ධන නිලධාරි සේවයේ III ශ්‍රේණියේ තනතුරෙහි රාජකාරි සඳහා වාර්තා කිරීම.

ඉහත සඳහන් තනතුරට මා පත් කරමින් ඒකාබද්ධ සේවා අධ්‍යක්ෂ ජනරාල් විසින් නිකුත් කරන ලද [දිනය] දිනැති [ලිපි අංකය] අංක දරණ ලිපිය හා බැඳේ.

02. එම ලිපියෙහි සඳහන් කොන්දේසිවලට එකඟව අදාළ රාජකාරි හා වගකීම් ඉටු කිරීමට යටත්ව [දිනය] දින [ආයතනයේ නම] වෙත මා රාජකාරි වාර්තා කළ බැව් මෙයින් සනාථ කරමි.

මෙයට විශ්වාසී,

අත්සන - [යවන්නාගේ නම]
තනතුර - [තනතුර]
දිනය - [දිනය]

පිටපත්
01. ලේකම්, [ආයතනයේ නම] - කා.දැ.ස
02. දිස්ත්‍රික් ලේකම්, [ලිපිනය] - කා.දැ.ස
03. විශ්‍රාම වැටුප් දෙපාර්තමේන්තුව - කා.දැ.ස
04. විගණකාධිපති"
APT018,appointment,formal,si,පුරප්පාඩු ග්‍රාම නිලධාරි වසම්වල වැඩ බැලීමට නිලධාරීන් පත් කිරීම,"[ආයතනයේ නම]

මගේ අංකය - [ලිපි අංකය]        දිනය - [දිනය]

දිසාපතිතුමා,
දිස්ත්‍රික් ලේකම් කාර්යාලය,
[ලිපිනය].

පුරප්පාඩුව පවතින ග්‍රාම නිලධාරි වසම්වල වැඩ බැලීමේ රාජකාරි කිරීම සඳහා පත්වීම් හා ගෙවීම්

ඉහත කරුණ සම්බන්ධයෙන් ලේකම්, [ආයතනයේ නම] අංක [ලිපි අංකය] හා [දිනය] වන දින සහිත ලිපිය හා බැඳේ.

අප ප්‍රාදේශීය ලේකම් කොට්ඨාසයේ ඇති පහත සඳහන් ග්‍රාම නිලධාරි වසම්වල වැඩ බැලීමට පහත සඳහන් නිලධාරීන්ට අවසර ලබා දෙන ලෙස කාරුණිකව ඉල්ලා සිටිමි.

01. [නම] මයා - ස්ථිර සේවා වසම [ගම/නගරය] - වැඩ බලන සේවා වසම [ගම/නගරය] - [දිනය]
02. [නම] මයා - ස්ථිර සේවා වසම [ගම/නගරය] - වැඩ බලන සේවා වසම [ගම/නගරය] - [දිනය]
03. [නම] මිය - ස්ථිර සේවා වසම [ගම/නගරය] - වැඩ බලන සේවා වසම [ගම/නගරය] - [දිනය]
04. [නම] මයා - ස්ථිර සේවා වසම [ගම/නගරය] - වැඩ බලන සේවා වසම [ගම/නගරය] - [දිනය]

[යවන්නාගේ නම],
ප්‍රාදේශීය ලේකම්,
[ලිපිනය]."
APT019,appointment,formal,si,සංවර්ධන සහායකවරුන් සංවර්ධන නිලධාරි තනතුරට අන්තර්ග්‍රහණය කිරීම,"[ආයතනයේ නම]

ඔබගේ අංකය - [ලිපි අංකය]        මගේ අංකය - [ලිපි අංකය]        දිනය - [දිනය]

දිස්ත්‍රික් ලේකම්,
දිස්ත්‍රික් ලේකම් කාර්යාලය,
[ලිපිනය].

සංවර්ධන නිලධාරීන්ගේ සේවා කොන්දේසි සටහන් ක්‍රියාත්මක කිරීම - රාජ්‍ය පරිපාලන චක්‍රලේඛ [ලිපි අංකය]

ඉහත කරුණු සම්බන්ධ ඔබගේ අංක [ලිපි අංකය] හා [දිනය] දරන ලිපිය හා බැඳේ.

අප කාර්යාලයට අනුයුක්ත කර ඇති පහත සඳහන් සංවර්ධන සහායකවරුන් විසින් අදාළ චක්‍රලේඛය අනුව සංවර්ධන නිලධාරි තනතුරට අන්තර්ග්‍රහණය කිරීම සඳහා වූ ඉල්ලුම්පත්‍ර දැනටමත් යවා ඇත. (පිටපත් අමුණා ඇත.)

නමුත් එම චක්‍රලේඛයේ (II) වගන්තිය අනුව වැඩිදුර කටයුතු කිරීම සඳහා අවශ්‍ය පියවර කර දෙන ලෙස කාරුණිකව ඉල්ලා සිටිමි.

01. [නම] මිය - [දිනය] දී අදාළ අමාත්‍යාංශයට යවා ඇත.
02. [නම] මයා - [දිනය] දී අදාළ අමාත්‍යාංශයට යවා ඇත.
03. [නම] මිය - [දිනය] දී අදාළ අමාත්‍යාංශයට යවා ඇත.
04. [නම] මයා - [දිනය] දී අදාළ අමාත්‍යාංශයට යවා ඇත.

ප්‍රාදේශීය ලේකම්,
[ලිපිනය]"
APT020,appointment,formal,si,සංවර්ධන සහකාරවරුන්ට සේවයට අන්තර්ග්‍රහණය විය හැකි බව දැනුවත් කිරීම,"[ලිපිනය] දිස්ත්‍රික්කයේ සියලුම ප්‍රාදේශීය ලේකම්වරුන් වෙත,

[ආයතනයේ නම] අනුයුක්තව සිටි සංවර්ධන සහකාර / සංවර්ධන ක්ෂේත්‍ර සහකාර නිලධාරීන් නිශ්චිත අමාත්‍යාංශයකට අනුයුක්ත නොකිරීම.

උක්ත කරුණ සම්බන්ධයෙන් මා වෙත යොමු කර ඇති ස්වදේශ කටයුතු අමාත්‍යාංශ ලේකම්ගේ අංක [ලිපි අංකය] හා [දිනය] දිනැති ලිපිය හා බැඳේ.

02. ඒ අනුව පෙර [ආයතනයේ නම] සිට ස්වදේශ කටයුතු අමාත්‍යාංශයට අනුයුක්ත කරන ලද, සේවා ව්‍යවස්ථාවක් යටතට නොගැනෙන නිලධාරීන් අතුරින් සංවර්ධන නිලධාරි සේවා ව්‍යවස්ථාව ක්‍රියාත්මක වන දිනට සේවයේ යෙදී සිටි නිලධාරීන් හට සංවර්ධන නිලධාරි සේවයට අන්තර්ග්‍රහණය විය හැකි ලෙස අදාළ නිලධාරීන් දැනුවත් කරන මෙන් මා වෙත දන්වා ඇත.

03. එම නිසා, ඉහත කරුණ සම්බන්ධයෙන් ඔබ කාර්යාලයේ සිටින සංවර්ධන සහකාර / සංවර්ධන ක්ෂේත්‍ර සහකාර නිලධාරීන් මේ පිළිබඳව දැනුවත් කර මා වෙත වාර්තා කරන මෙන් කාරුණිකව දන්වා සිටිමි.

[යවන්නාගේ නම],
අතිරේක දිස්ත්‍රික් ලේකම්,
දිස්ත්‍රික් ලේකම් වෙනුවට."
APT021,appointment,formal,si,උපාධිධාරී අභ්‍යාසලාභියෙකු ග්‍රාම නිලධාරි වසමකට අනුයුක්ත කිරීම,"උපාධිධාරී අභ්‍යාසලාභීන් වසම් සඳහා අනුයුක්ත කිරීම

[දිනය] වන දින මෙම කාර්යාලයේ පුහුණුවට වාර්තා කළ ඔබ, වහාම ක්‍රියාත්මක වන පරිදි [ගම/නගරය] ග්‍රාම නිලධාරි වසම සඳහා අනුයුක්ත කරමි.

ඒ අනුව සහකාර අධ්‍යක්ෂ (සැලසුම්) වෙත වාර්තා කරන්න.

තවද අභ්‍යාසලාභී කාලය තුළ බැවින් කාර්යාල පැමිණීම සටහන් කර බැහැර රාජකාරි අනුමත කරවාගෙන ක්ෂේත්‍රයට යා යුතුය.

[යවන්නාගේ නම],
ප්‍රාදේශීය ලේකම්,
[ලිපිනය].

පිටපත් :
01. සහකාර ප්‍රාදේශීය ලේකම් - දැ.ග.ස
02. සහකාර අධ්‍යක්ෂ (සැලසුම්) - දැ.ග.ස
03. වැටුප් ලිපිකරු - දැ.ග.ස
04. නිවාඩු ලිපිකරු - දැ.ග.ස"
NTF021,notification,formal,si,නත්තල් උත්සවය සඳහා විශේෂ නිවාඩු දිනයක් ප්‍රකාශයට පත් කිරීම,"සාමාන්‍ය පාලන (සේවා) අංශය,
[ආයතනයේ නම],
[ලිපි අංකය]
[දිනය]

පීඨාධිපතිවරුන් / පුස්තකාලාධිපතිනි / මූල්‍යාධිකාරි,
අධ්‍යයනාංශ ප්‍රධානීන් / අංශ ප්‍රධානීන්,
සියලුම අධ්‍යයන හා අනධ්‍යයන කාර්ය මණ්ඩල, හා ශිෂ්‍යශිෂ්‍යාවන් වෙත,

නත්තල් උත්සවය සඳහා දෙනු ලබන විශේෂ නිවාඩුව

[ආයතනයේ නම] සම්ප්‍රදායිකව නත්තල් උත්සවය සඳහා විශේෂ නිවාඩු දිනයක් ප්‍රකාශයට පත් කරයි.

ඒ අනුව, [දිනය] දින සියලුම අධ්‍යයනාංශ / අංශ සඳහා නිවාඩු දිනයක් ලෙසත්, [දිනය] දින වාස්තු විද්‍යා පීඨය සඳහා පමණක් නිවාඩු දිනයක් ලෙසත් පාලක සභාව ප්‍රකාශයට පත් කර ඇත.

මෙම නිවාඩුව ඔබ දෙපාර්තමේන්තුවේ / අංශයේ / ඒකකයේ සියලුම දෙනාගේ දැන ගැනීමට සලස්වන ලෙස කාරුණිකව ඉල්ලා සිටිමි.

නියෝජ්‍ය ලේඛකාධිකාරි / සාමාන්‍ය පාලන (සේවා)
ලේඛකාධිකාරි වෙනුවට"
NTF022,notification,formal,si,කාර්යක්ෂමතා කඩඉම් පරීක්ෂණයේ ප්‍රතිඵල දැනුම් දීම,"මගේ අංකය : [ලිපි අංකය]
[දිනය]

[නම],
රාජ්‍ය කළමනාකරණ සහකාර III.

රාජ්‍ය කළමනාකරණ සහකාර සේවයේ III වන ශ්‍රේණියේ නිලධාරීන් සඳහා [දිනය] දින පවත්වන ලද කාර්යක්ෂමතා කඩඉම් පරීක්ෂණය

යථෝක්ත පරීක්ෂණයේ දී විභාග අංක [විභාග අංකය] යටතේ ඔබ පෙනී සිටි විෂයන්ගේ ප්‍රතිඵල පහත දැක්වේ.

1. කාර්යාල ක්‍රම - පෙනී සිට නැත
2. ගිණුම් ක්‍රම - පෙනී සිට නැත
3. පරිගණක පරීක්ෂණය - සමත්

මේ අනුව රාජ්‍ය කළමනාකරණ සහකාර සේවයේ III වන පන්තියේ නිලධාරීන් විසින් සමත් විය යුතු කාර්යක්ෂමතා කඩඉම් පරීක්ෂණය [දිනය] දිනට ඔබ සම්පූර්ණ කර ඇති බව කාරුණිකව දන්වමි.

[යවන්නාගේ නම],
[තනතුර].

පිටපත : ඒකාබද්ධ සේවා අධ්‍යක්ෂ ජනරාල් - කරු.දැ.ගැ.පි."
NTF023,notification,formal,si,කාර්යක්ෂමතා කඩඉම් පරීක්ෂණයෙන් හා දෙවන භාෂාවෙන් නිදහස් කිරීම දැනුම් දීම,"මගේ අංකය :- [ලිපි අංකය]
දිනය :- [දිනය]

[නම] මහතා,
ශ්‍රී.ලං.අ.ප.සේ. III,
[ආයතනයේ නම],
[ලිපිනය].

ශ්‍රී ලංකා අධ්‍යාපන පරිපාලන සේවයේ නිලධාරීන් සඳහා නියමිත කාර්යක්ෂමතා කඩඉම් පරීක්ෂණයෙන් හා දෙවන භාෂාවෙන් නිදහස් කිරීම.

[දිනය] දින සිට ක්‍රියාත්මක වන පරිදි ශ්‍රී ලංකා අධ්‍යාපන පරිපාලන සේවයේ III පන්තියට පත් කර ඇති ඔබ, [දිනය] දින සිට වලංගු වන පරිදි [ආයතනයේ නම] මගින් පවත්වන ලද පශ්චාත් උපාධි අධ්‍යාපන ඩිප්ලෝමා පරීක්ෂණයෙන් සමත්වී ඇති බැවින් හා අධ්‍යාපන පොදු සහතික පත්‍ර සාමාන්‍ය පෙළ විභාගයේදී ඉංග්‍රීසි භාෂාව විෂය සඳහා සම්මාන සාමාර්ථයක් ලබා ඇති බැවින්, [දිනය] දිනට නිදහස් වීමට නියමිත කාර්යක්ෂමතා කඩඉම් පරීක්ෂණයෙන් හා දෙවන භාෂාවෙන් [දිනය] දින සිට නිදහස් කරන ලද බව කාරුණිකව දන්වමි.

[යවන්නාගේ නම],
අතිරේක ලේකම්,
(අධ්‍යාපන සේවා ආයතන),
අධ්‍යාපන ලේකම් වෙනුවට.

පිටපත් -
01. විභාග කොමසාරිස් ජනරාල්.
02. පෞද්ගලික ලිපි ගොනුවට."
NTF024,notification,formal,si,තනතුරෙන් ඉවත් වීම මත යතුරු පැදියේ වටිනාකම ගෙවීම දැනුම් දීම,"මගේ අංකය - [ලිපි අංකය]
ඔබේ අංකය - [ලිපි අංකය]
දිනය - [දිනය]

අය වැය යෝජනා යටතේ ක්ෂේත්‍ර නිලධාරීන් සඳහා ලබා දුන් යතුරු පැදිය

ඉහත වැඩසටහන යටතේ ලැබුණු වරප්‍රසාදය [දිනය] දින ඔබ වැඩිහිටි හිමිකම් ප්‍රවර්ධන සහකාර තනතුරෙන් ඉවත්ව යාම සමඟ අහිමි වන බව මෙයින් දන්වමි.

02. ඒ අනුව, දිස්ත්‍රික් ලේකම්ගේ අංක [ලිපි අංකය] හා [දිනය] දිනැති ලිපියෙන් අයවැය යෝජනා අනුව යතුරු පැදි ලබාගත් ක්ෂේත්‍ර නිලධාරීන් ඉවත් වන්නේ නම් ඔහුට නිකුත් කර ඇති යතුරු පැදියක සම්පූර්ණ වෙළඳපොළ වටිනාකම රජයට එකවර ගෙවා යතුරුපැදිය ලබාගත යුතුය.

03. අයවැය අධ්‍යක්ෂ ජනරාල්ගේ අංක [ලිපි අංකය] හා [දිනය] දිනැති ලිපිය අනුව එම යතුරුපැදියේ වෙළඳ වටිනාකම වන [මුදල] වහාම ක්‍රියාත්මක වන පරිදි රජයට ගෙවීමට පියවර ගන්නා ලෙස මෙයින් දන්වන අතර එහි පිටපතක්ද මේ සමඟ එවමි.

සහකාර ප්‍රාදේශීය ලේකම්,
[ලිපිනය]."
NTF025,notification,formal,si,සමාජ ආරක්ෂණ විශ්‍රාම වැටුප් වාරික සටහන් පොත ලබා දීම දැනුම් දීම,"මහත්මියණි / මහත්මයාණෙනි,

සමාජ ආරක්ෂණ විශ්‍රාම වැටුප් යෝජනා ක්‍රමය - වාරික මුදල් සටහන් පොත ලබාදීම. දායක අංකය - [දායක අංකය]

රාජ්‍ය විශ්‍රාම වැටුපකට හිමිකම් නොකියන ජනතාව වෙනුවෙන් ක්‍රියාත්මක සමාජ ආරක්ෂණ විශ්‍රාම වැටුප් යෝජනා ක්‍රමයේ දායකත්වය ලබා ඔබගේ වැඩිහිටි දිවියට ලබාගත් සුරක්ෂිතභාවය වෙනුවෙන් මා සතුටට පත්වෙමි.

ඔබගේ ඉදිරි වාරික මුදල් ගෙවීම සඳහා අංක [ලියාපදිංචි අංකය] දරණ මුදල් වාරික සටහන් පොත මේ සමග එවමි.

ඔබගේ වාරික මුදල [මුදල] වන අතර, එම වාරික මුදල මාසිකව / ත්‍රෛමාසිකව / වාර්ෂිකව ගෙවීමට කටයුතු කළ යුතුය. ඔබගේ නියමිත දිනයට වාරික ගෙවීමට කටයුතු කළ යුතුය. වාරිකයක් ගෙවීමේදී දින 30 ක සහන කාලයක් හිමිවේ. ප්‍රමාදව වාරික ගෙවීමේදී හා අක්‍රමවත් වාරික එකතු කර ගෙවීමේදී ඒ සඳහා ප්‍රමාද ගාස්තුවක් අයකරනු ලැබේ.

අඛණ්ඩව හෝ කඩින් කඩ හෝ වන පරිදි වාරික 10 ක් නොගෙවා සිටීමෙන් දායකත්වය අහෝසි වන බව අවධාරණය කරමි. විශ්‍රාම වැටුප් යෝජනා ක්‍රමයට අදාළ ඔබට හිමි ඔප්පුව ඉදිරියේදී ලැබෙනු ඇත.

මේ පිළිබඳව සියළුම විමසීම් සඳහා [දුරකථන අංකය] දුරකථනයෙන් ලබාගත හැකි අතර, එසේ නොමැතිනම් ලිඛිතව දන්වා එවීමට කටයුතු කරන ලෙසද වැඩිදුරටත් දන්වමි. අබලතාවයක් හෝ මරණයක් සිදුවීමේදී වන්දි මුදල් ලබාගැනීම සඳහා අදාළ සිදුවීම සිදුවී දින 90 ක් ඇතුළත දැනුම් දිය යුතු වේ.

දිස්ත්‍රික් සම්බන්ධීකරණ නිලධාරී"
NTF026,notification,formal,si,කුවිතාන්සියක් නොමැති නිසා උප්පැන්න සහතික ඉල්ලුම්පත ආපසු එවීම,"මගේ අංකය - [ලිපි අංකය]
[ආයතනයේ නම],
[ලිපිනය].

[දිනය]

[නම],
[ලිපිනය].

උප්පැන්න සහතික ඉල්ලුම් පත්‍රය සම්බන්ධවයි

ඔබ විසින් යවන ලද ඉහත ඉල්ලුම් පත්‍රය හා බැඳේ.

දැනට උප්පැන්න සහතික පිටපතක් සඳහා [මුදල] (එක් පිටපතකට) වටිනා කුවිතාන්සියක් භාවිතා කරන නිසා, ඔබගේ ඉල්ලුම් පත්‍රය සම්බන්ධ කිසිදු පියවරක් ගැනීමට නොහැකි වී තිබෙන බව කාරුණිකව දන්වා සිටිමි. ඔබ විසින් නියමිත මුදල බැංකුවේ තැන්පත් කර කුවිතාන්සියක් ලබා ගෙන ඒ සමග ඉල්ලුම් පත්‍රය යොමු කළහොත් ඒ සඳහා උප්පැන්න සහතිකය ලබාදීමට හැකි වන බව කාරුණිකව දන්වා සිටිමි. මුද්දර අලවන ලද ඉල්ලුම් පත්‍රය මේ සමග ආපසු එවමි.

ඔබගේ සේවයේ නියුතු

ප්‍රාදේශීය ලේකම් වෙනුවට,
[ලිපිනය]."
